,description,link,title
477," 인간의 자연어 형식 질문에 답할 수 있는 미국 IBM 사의 초고성능 인공지능 컴퓨터.  왓슨(Watson)은 자연어 형식으로 된 질문들에 답할 수 있는 인공지능 컴퓨터 시스템으로, 데이비드 페루치가 주도한... ",https://terms.naver.com/entry.naver?docId=3329513&cid=40942&categoryId=32828,왓슨
478,"즉, <b>빅데이터</b>·인공지능(AI) 등 4차 산업혁명 기술을 금융회사 감독 업무에 활용하는 것을 가리킨다. 구체적으로 <b>빅데이터</b> 통합 분석 시스템을 구축해 금융 감독·검사·소비자보호·공시·조사... ",https://terms.naver.com/entry.naver?docId=5949310&cid=43667&categoryId=43667,섭테크
479,"실시간으로 발생하는 많은 사건 중 의미가 있는 것만 추출할 수 있도록 사건 발생 조건을 정의하는 <b>데이터</b> 처리 방법으로서, <b>빅데이터</b>의 스트림 <b>데이터</b> 처리에서는 입력된 <b>데이터</b>를 하드디스크에 기록하지... ",https://terms.naver.com/entry.naver?docId=3474100&cid=58439&categoryId=58439,복잡 이벤트 처리
480,"4차 산업혁명은 기존의 산업을 새로운 패러다임으로 바꾸는 인더스트리 4.0을 포함한다.기존의 철강, 자동차, 조선, 화학 등의 제조업을 서비스화하고, 인공지능을 융합해 더욱 도약시키는 것이다.... ",https://terms.naver.com/entry.naver?docId=3581917&cid=42171&categoryId=58698,인더스트리 4.0
481,"<b>빅데이터</b>, 모바일 등 첨단 정보통신기술이 경제·사회 전반에 융합되어 혁신적인 변화가 나타나는 차세대 산업혁명. 인공 지능(AI), 사물 인터넷(IoT), 클라우드 컴퓨팅, <b>빅데이터</b>, 모바일 등... ",https://terms.naver.com/entry.naver?docId=3548884&cid=42346&categoryId=42346,제4차 산업혁명
482,"[확률 - 서울대 통계학부 임채영 교수 [하이라이트]] 4차산업혁명시대의 인공지능, <b>빅데이터</b>분석, <b>데이터</b>과학에서 필수적인 <b>데이터</b>분석의 모든것인 통계학, 통계방법론의 이론적 배경을 위한 기본지식인 확률의... ",https://terms.naver.com/entry.naver?docId=6416742&cid=68053&categoryId=68053,확률 - 서울대 통계학부 임채영 교수 [하이라이트]
483,"[확률 - 서울대 통계학부 임채영 교수 [풀강연]] 4차산업혁명시대의 인공지능, <b>빅데이터</b>분석, <b>데이터</b>과학에서 필수적인 <b>데이터</b>분석의 모든것인 통계학, 통계방법론의 이론적 배경을 위한 기본지식인 확률의... ",https://terms.naver.com/entry.naver?docId=6416744&cid=68053&categoryId=68053,확률 - 서울대 통계학부 임채영 교수 [풀강연]
484, 교통관광정책의 개발 및 연구를 위하여 설립한 연구기관.  교통정책 및 기술을 연구·개발하고 교통 정책·기술에 관련된 국내외 각종 정보를 수집·조사·분석하여 이를 널리 보급함으로써 교통분야... ,https://terms.naver.com/entry.naver?docId=1200971&cid=40942&categoryId=39699,한국교통연구원
485,추천이라는 뜻으로 <b>빅데이터</b> 분석을 통해 개인 맞춤 정보를 제공하는 행위를 말한다. 다른 사람이... LF 디자이너를 비롯한 패션전문가들이 신한카드가 보유한 <b>빅데이터</b>를 통해 소비성향에 따라 맞춤 코디한... ,https://terms.naver.com/entry.naver?docId=3586052&cid=59277&categoryId=59282,큐레이션
486,SPSS 는 통계적 분석과 <b>데이터</b> 마이닝등에 사용되는 통계 분석 프로그램 모음이다. SPSS는 &quot; S... 과거 SPSS가 대형자료를 분석하기 어려워 <b>데이터</b> 마이닝이나 <b>빅데이터</b> 분석에 한계 있다는 단점이... ,https://ko.wikipedia.org/wiki/SPSS,SPSS
487,1998년 튜어링 어워드(컴퓨터 과학의 노벨상) 수상자이며 <b>데이터</b>베이스와 트랜잭션 처리의... 인메모리 컴퓨팅은 전통적으로 디스크 기반 스토리지에 상주하는 <b>데이터</b>를 메인 메모리로 옮겨 활용하는... ,https://terms.naver.com/entry.naver?docId=3331543&cid=57613&categoryId=57613,인메모리 컴퓨팅
488," 교통 정책의 연구, 개발을 위해 설립한 정부출연 연구기관.  한국교통연구원은 교통정책 및 기술을 연구 · 개발하고 교통 정책 · 기술에 관련된 국내외 각종 정보를 수집 · 조사 · 분석하여 이를 널리... ",https://terms.naver.com/entry.naver?docId=813210&cid=43148&categoryId=43148,한국교통연구원
489,<b>빅데이터</b> 우수 활용 사례 및 아이디어 공모에서 최우수상을 수상하였다. 수상내역 2018년... 29) 도서관 <b>빅데이터</b> 우수 활용 사례 및 아이디어 공모 최우수상 수상(2018.11.29) 갤러리 같이 보기... ,https://ko.wikipedia.org/wiki/%EC%88%98%EB%B4%89%EB%8F%84%EC%84%9C%EA%B4%80,수봉도서관
490,"<b>빅데이터</b>, 클라우드 컴퓨팅, 5G인터넷, 사물인터넷, 인공지능, 블록체인 기술, 핀테크, 무인자동차 등은 모두 컴퓨터 공학과 깊은 관련이 있습니다. 앞으로도 컴퓨터 공학 분야의 산업과 기술은 계속 확대 될... ",https://terms.naver.com/entry.naver?docId=917867&cid=44346&categoryId=44346,컴퓨터공학과
491,이 계획은 인공지능(AI)·가상현실 (VR)·증강현실(AR)·<b>빅데이터</b> 등 4차 산업혁명에 따른 인력 수요에 대응하기 위해 창의인재 1만 명을 육성해 인력 공급을 해소하는 데 초점을 뒀다. 이를 위해... ,https://terms.naver.com/entry.naver?docId=5780140&cid=43667&categoryId=43667,4차 산업혁명 선도 인재 집중 양성 계획(2019~2023)
492,"이에 활용되는 기술로는 대표적으로 <b>빅 데이터</b>(big data), 클라우드 컴퓨팅(cloud computing), 사회 연결망(social network), GPS와 지리 정보 시스템(GIS) 등이 있다. 용어에 대한 찬반 의견 이미 존재하던 전자... ",https://ko.wikipedia.org/wiki/%EC%A0%95%EB%B6%80_3.0,정부 3.0
493,"| 외국어 표기 | realtor tech(영어) | 부동산중개자를 뜻하는 ‘realtor’와 기술을 뜻하는 ‘tech’를 결합한 신조어로 <b>빅데이터</b>(<b>데이터</b>의 생성 양, 주기, 형식 등이 방대한 <b>데이터</b>), 머신러닝(방대한 <b>데이터</b>를... ",https://terms.naver.com/entry.naver?docId=2784158&cid=43667&categoryId=43667,리얼터 테크
494,개인 정보는 미래의 황금이라고 불린다. 전 세계적으로 개인 정보 보호와 관련된 논의가 뜨겁다. 개인 정보는 경제적 가치가 있지만 그 본질은 인간의 인격적 가치라는 점에 있다.개인 정보 이용의 궁극적... ,https://terms.naver.com/entry.naver?docId=3581924&cid=42238&categoryId=58700,"인간은 정보 상품인가, 정보의 주체인가"
495,"'인공지능 알고리즘'과 '<b>데이터</b> 큐레이션'을 통해 소비자의 취향을 분석하고, 패션 전문가의 감성을... 스타일그랩은 이러한 패션 시장에서 AI를 투입함으로써 <b>데이터</b>를 활용하고, 트렌디한 스타일링을... ",https://ko.wikipedia.org/wiki/%EC%8A%A4%ED%83%80%EC%9D%BC%EA%B7%B8%EB%9E%A9,스타일그랩
496,"오픈 소스 기반 분산 컴퓨팅 플랫폼인 아파치(Apache) 하둡(Hadoop) 기반의 분산 <b>데이터</b> 웨어하우스 프로젝트. 한국이 주도하여 개발하고 있으며, 하둡(Hadoop)의 <b>빅데이터</b>를 분석할 때... ",https://terms.naver.com/entry.naver?docId=2454958&cid=42346&categoryId=42346,타조
497,기계학습은 이런 문제들을 “<b>데이터</b> 중심의 판단”으로 풀어간다. 여기서의 인공지능이란 곧 X와 Y의 관계 추정 또는 전반적인 패턴을 인식하는 것을 의미한다.예를 들어 “A소설을 산 사람들이 B소설도... ,https://terms.naver.com/entry.naver?docId=3473232&cid=58439&categoryId=58439,인공 지능
498,"메타트론 디스커버리 (Metatron Discovery) 는 SK텔레콤의 <b>빅데이터</b> 분석 플랫폼이다. 아파치 드루이드 엔진을 기반으로 개발 되었으며, <b>데이터</b> 수집, 정제, 실시간 처리, 배치 처리 <b>데이터</b> 분석, <b>데이터</b>... ",https://ko.wikipedia.org/wiki/%EB%A9%94%ED%83%80%ED%8A%B8%EB%A1%A0_%EB%94%94%EC%8A%A4%EC%BB%A4%EB%B2%84%EB%A6%AC,메타트론 디스커버리
499,"원자료(raw data)를 <b>데이터</b> 분석 목적과 방법에 맞는 형태로 처리하기 위하여 불필요한 정보를 분리 제거하고 가공하기 위한 예비적인 조작. <b>빅데이터</b>(big data) 분석, <b>데이터</b> 마이닝(data mining)을... ",https://terms.naver.com/entry.naver?docId=850102&cid=50333&categoryId=50333,전처리
500,[학과개요] 하루 중 스마트폰상에서 앱이나 모바일 웹을 이용하지 않은 적이 있었나요? 지금 이 순간에도 모바일 앱스토어에는 편리하고 강력한 기능을 가진 유용한 앱들이 쉴 새 없이 등록되고 있습니다.... ,https://terms.naver.com/entry.naver?docId=5682618&cid=44346&categoryId=44346,응용소프트웨어공학과
501,"부동산(Property)과 기술(Technology)의 합성어로, 모바일 채널과 <b>빅데이터</b> 분석, VR(가상현실) 등 하이테크 기술을 기반으로 하는 부동산 서비스를 말한다. 프롭테크는 부동산에 대한 설계, 재무 그리고... ",https://terms.naver.com/entry.naver?docId=6413632&cid=42094&categoryId=42094,프롭테크
502,"하지만 다량의 정보유출의 문제점이 제기되면서 정보유출 사고예방 해법으로 <b>빅데이터</b> 분석을... <b>빅데이터</b> 분석을 실시, 정보보호 체계에 적용해야 한다는 견해이다. 보안 체계도 서버 등... ",https://ko.wikipedia.org/wiki/%EC%B5%9C%EA%B3%A0_%EB%B3%B4%EC%95%88_%EC%B1%85%EC%9E%84%EC%9E%90,최고 보안 책임자
503,"위치 <b>데이터</b>와 자이로 스코프, 가속도계 및 컴퍼스와 같은 센서의 좌표(위도, 경도, 속도, 고도, 수평... 젠리는 개인 정보를 사용자 <b>빅데이터</b> 추출에 사용하며, 젠리 앱 내에 광고를 기재하는 파트너에 개인... ",https://ko.wikipedia.org/wiki/Zenly,Zenly
504,"연결과 지능을 기반으로 한 사회는 지능정보사회다. 인간이 주도하는 사회가 아니라 인간과 사물이 함께 지능을 가지고 주도하는 사회가 된다.지능정보기술을 기반으로, 경제는 물질 경제를 넘어서 서비스... ",https://terms.naver.com/entry.naver?docId=3581918&cid=42171&categoryId=58698,지능정보사회
505,"하지만 다량의 정보유출의 문제점이 제기되면서 정보유출 사고예방 해법으로 <b>빅데이터</b> 분석을... <b>빅데이터</b> 분석을 실시, 정보보호 체계에 적용해야 한다는 견해이다. 보안 체계도 서버 등... ",https://ko.wikipedia.org/wiki/%EC%B5%9C%EA%B3%A0_%EC%A0%95%EB%B3%B4_%EC%B1%85%EC%9E%84%EC%9E%90,최고 정보 책임자
506,"<b>데이터</b>와 보안 로그 속에서 침입자 공격을 빠른 속도로 분석하고 예측해야 한다. 심(SIEM)은 방화벽, 안티바이러스 설루션, 서버, 네트워크 장비 등으로부터 수집한 다양한 로그와 보안 이벤트 <b>데이터</b>를... ",https://terms.naver.com/entry.naver?docId=5911952&cid=42346&categoryId=42346,보안 정보와 이벤트 관리
507,"전 세계적으로 <b>빅데이터</b>를 활용하여 국민의 안전한 삶을 보장할 재난 및 재해에 대한 분석과... 미국은 9.11 이후 국토안보부를 중심으로 테러 및 범죄방지를 위한 범정부적 <b>빅데이터</b> 수집, 분석 및... ",https://terms.naver.com/entry.naver?docId=3331532&cid=57613&categoryId=57613,국민의 안전한 삶 보장
508,로봇 <b>빅 데이터</b> 대규모 <b>데이터</b>를 활용‧분석하여 지식창출/미래예측 등 새로운 가치창출과 혁신을 주도하는 플랫폼 2020년경 목표 : <b>빅데이터</b> 3대 강국 도약 주요 제품·서비스 예 예측형 분석기반... ,https://ko.wikipedia.org/wiki/19%EB%8C%80_%EB%AF%B8%EB%9E%98%EC%84%B1%EC%9E%A5%EB%8F%99%EB%A0%A5,19대 미래성장동력
509,"[어느 분야에서 활동하나요?] [관련 직업] 전통적인 자동차 제조사와 소프트웨어 전문 기업이 함께 무인 자동차를 개발하고 있으며, <b>빅 데이터</b>를 가진 기업의 참여가 필요하기도 합니다. 따라서 이들 기업에서... ",https://terms.naver.com/entry.naver?docId=5759046&cid=64518&categoryId=64518,무인 자동차 엔지니어
510,양이 많은 정보(<b>데이터</b>)를 통계적 방법으로 분석할 때 쓰이는 오픈 소스(Open Source) 프로그래밍 언어 가운데 하나이다.클라우드 컴퓨팅과 <b>빅 데이터</b>(Big Data) 시대를 맞아 각광받고 있다. 페이스북... ,https://terms.naver.com/entry.naver?docId=3481444&cid=58439&categoryId=58439,알
511,<b>빅데이터</b>포럼 사무국 운영 연혁 1987년 4월 정보통신진흥협회 창립총회. 초대 구자두 회장 취임... (재)한국<b>데이터</b>베이스 진흥센터&quot; 설립추진위원회 구성 1995년 2월 제6대 남궁 석 회장 취임... ,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EC%A0%95%EB%B3%B4%ED%86%B5%EC%8B%A0%EC%A7%84%ED%9D%A5%ED%98%91%ED%9A%8C,한국정보통신진흥협회
512,"<b>빅데이터</b>연구팀-뷰노 미국심장협회지(JAHA) 연구 논문 게재 (세계 최초 심전도 사용해... <b>빅데이터</b>연구팀, 딥러닝 기반 폐고혈압 진단 세계 최초 보고(국제심폐이식학회지,JHLT) 2020년 8월 26일... ",https://ko.wikipedia.org/wiki/%EC%9D%B8%EC%B2%9C%EC%84%B8%EC%A2%85%EB%B3%91%EC%9B%90,인천세종병원
513,"[직업설명] 수학연구원은 수학적 지식과 이론을 발전시키기 위한 연구를 수행하며 수학적 이론과 기법을 활용하여 경제학, 과학, 공학, 물리학 등의 관련 문제를 해결하기 위한 연구를 한다. 대수학, 기하학... ",https://terms.naver.com/entry.naver?docId=926143&cid=42116&categoryId=42116,수학연구원
514,4차 산업혁명은 온라인 정보통신 기술이 오프라인 산업 현장에 적용되면서 일어난 혁신을 일컫는 말이다. O2O가 오프라인 제조공장에 적용되면서 생산 영역에서 질적 상승이 일어났다.생산 공정을 손쉽게... ,https://terms.naver.com/entry.naver?docId=3546238&cid=42171&categoryId=58498,4차 산업혁명
515,알파고를 통해 인공지능이 전 세계의 관심을 끌게 되었다.인공지능은 오랜 침체기를 거쳐 클라우드 컴퓨팅 환경의 급속한 발전과 <b>빅데이터</b>가 뒷받침되어 디프러닝이 구현되는 극적인 돌파구가 열리면서... ,https://terms.naver.com/entry.naver?docId=3581914&cid=42171&categoryId=58698,인공지능
516,예를 들면 많이 언급될수록 단어를 크게 표현해 한눈에 들어올 수 있게 하는 기법 등이 있다. 주로 방대한 양의 정보를 다루는 <b>빅데이터</b>(big data)를 분석할 때 <b>데이터</b>의 특징을 도출하기 위해 활용한다.,https://terms.naver.com/entry.naver?docId=2838488&cid=43667&categoryId=43667,워드 클라우드
517,"한재선 (1972년 ~ )은 대한민국의 <b>빅데이터</b> 전문가, 기업인이다. 카이스트 전자전산학과에서 박사학위를 취득하고 2007년 대용량 <b>데이터</b> 분산 처리 업체 넥스알을 설립하였다. 2010년 KT는 넥스알을... ",https://ko.wikipedia.org/wiki/%ED%95%9C%EC%9E%AC%EC%84%A0,한재선
518,사이버보안<b>빅데이터</b>센터 침해대응협력팀 AI<b>빅데이터</b>보안팀(TF) 개인정보보호본부 개인정보정책단 개인정보정책기획팀 개인정보제도팀 개인정보협력팀 개인정보자율보호팀 개인정보조사단... ,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EC%9D%B8%ED%84%B0%EB%84%B7%EC%A7%84%ED%9D%A5%EC%9B%90,한국인터넷진흥원
519,"(소프트웨어와 <b>데이터</b>를 인터넷과 연결된 중앙 컴퓨터에 저장, 인터넷에 접속하기만 하면 언제 어디서든 <b>데이터</b>를 이용할 수 있도록 하는 것), 정보 보안(정보를 여러 가지 위협으로부터 보호하는 것)... ",https://terms.naver.com/entry.naver?docId=4356410&cid=47305&categoryId=47305,정부가 집중 투자 · 육성할 ICT 9대 전략 산업은?
520,[왜 미디어 산업통계인가] 통계가 거짓말의 또 다른 이름이라고 믿는 사람들이 있다. 조지 오웰의 소설 『1984』도 산업통계의 암울한 미래 모습을 그리고 있다. 주인공 윈스턴 스미스는 정부가 발표하는... ,https://terms.naver.com/entry.naver?docId=2268435&cid=42238&categoryId=42243,미디어 산업통계의 정확도와 중요성
521,"웹사이트(website), 하이퍼링크(hyperlink), <b>데이터</b>(data), 정보 자원을 자동화된 방법으로 수집, 분류... 어떤 <b>데이터</b>가 어디에 있는지 색인(index)을 만들어 <b>데이터</b>베이스(DB)에 저장하는 역할을 한다.... ",https://terms.naver.com/entry.naver?docId=6470952&cid=42346&categoryId=42346,크롤링
522,"Massive Online Analysis (MOA)는 컨셉 변화 <b>데이터</b> 스트림 마이닝을 위한 오픈 소스... MOA는 <b>데이터</b>를 학습시키고 결과를 내기 위해 GUI(Graphic User Interface) 환경, 커맨드 라인, 그리고 Java... ",https://ko.wikipedia.org/wiki/Massive_Online_Analysis,Massive Online Analysis
523,"[정의] 대구광역시 동구에 위치한 과학기술정보통신부 산하 위탁집행형 준정부기관. [설립 목적] 한국정보화진흥원의 설립 목적은 국가 정보화 추진과 관련된 정책의 개발, 서비스 확충, 건강한... ",https://terms.naver.com/entry.naver?docId=5781341&cid=59463&categoryId=64771,한국정보화진흥원 (대구동구)
524,"제외한 <b>데이터</b>를 뜻한다. 비식별 정보는 사전 동의 없이 기업이나 공공기관이 자유롭게 활용할 수 있으며 특히 <b>빅데이터</b> 산업, 핀테크 산업 등에서 큰 부가가치를 창출할 전망이다. 예를 들면 맞춤형 서비스... ",https://terms.naver.com/entry.naver?docId=3484354&cid=43667&categoryId=43667,비식별 정보
525,"다중체학 (multiomics, 다중오믹스, 멀티오믹스)은 다중오믹스 <b>데이터</b>를 분석하는 생정보학의... 이것은 체들의 기본 <b>데이터</b> 양이 커서, 일종의 깊이 있는 <b>빅데이터</b> 분석이 가능하기 때문이다. 외부... ",https://ko.wikipedia.org/wiki/%EB%8B%A4%EC%A4%91%EC%B2%B4%ED%95%99,다중체학
526,"인공지능(AI), <b>빅데이터</b>, 클라우드, 5세대(5G) 등 차세대 이동통신, 자율주행, 사물인터넷(IoT)... 인공지능(AI), <b>빅데이터</b> 등 신기술 접목으로 인구 집중에 따른 교통, 환경 문제를 해결할 수 있다고 보기... ",https://terms.naver.com/entry.naver?docId=4389426&cid=42107&categoryId=42107,스마트 시티
527,2013년 3월 정연돈 고려대학교 연구팀이 개발한 <b>빅 데이터</b>(Big Data) 처리용 클라우드(cloud) <b>데이터</b>웨어하우스(Data Warehouse) 시스템인 ‘타조(Tajo)’가 이 재단으로부터 인큐베이션 승인을 받았다. 국내... ,https://terms.naver.com/entry.naver?docId=3586321&cid=59277&categoryId=59281,아파치소프트웨어재단
528,2018년에는 교육부 「매치업 프로그램」 <b>빅데이터</b> 분야 교육기관으로 선정됐다. 2018년부터 2년 연속 교육부 「K-MOOC(한국형 온라인 공개강좌) 개별강좌 개발」 사업에 선정되었고 3년 연속 교육부 「성인... ,https://terms.naver.com/entry.naver?docId=870922&cid=43142&categoryId=43142,고려사이버대학교
529,"정밀의료를 현실화하기 위해서는 <b>빅데이터</b>를 구축하는 것이 중요하다. 개인의 생활습관, 유전체 등의 <b>데이터</b>가 모여야 이를 분석해 질환이 생기는 원인 등을 파악할 수 있기 때문이다.",https://terms.naver.com/entry.naver?docId=3654057&cid=42107&categoryId=42107,정밀의료
530,"스마트폰이 우리나라에 출시된 지 얼마 안 되었을 때 얘기다. 필자는 스마트폰으로 소셜네트워크서비스(SNS, Social Network Service)를 이용하는 와중에 누군가에게 가까운 주변의 맛집을 소개해 주겠다는 모바일... ",https://terms.naver.com/entry.naver?docId=3381093&cid=42171&categoryId=58291,더 나은 표현과 선택에 관한 서비스
531,기존 일반적인 정의를 연장해 해당 분야의 <b>데이터</b>를 분석한다는 의미로 사용되고 있다.<b>빅데이터</b> 활용이 늘어나며 각 분야를 보다 쉽게 즐기도록 사용자의 행위를 분석해 제품을 추천하는 용도 등에... ,https://terms.naver.com/entry.naver?docId=3476888&cid=58439&categoryId=58439,게놈 프로젝트
532,앞서 국내 IoT 시장에서 살펴보았듯이 인터넷에 연결되는 사물들이 꾸준히 증가되고 있지만 사물인터넷 기술은 일상생활에 체감을 주는 수준은 아니다. 엄밀히 말해 일부 얼리어답터들의... ,https://terms.naver.com/entry.naver?docId=2851217&cid=56756&categoryId=56756,IoT 국내외 기업 현황
533,"<b>빅데이터</b>가 등장함에 따라, 자동번역 연구팀들은 대규모 언어 모델을 구축하기 시작했다. 여기서 대규모 언어 모델이란 ‘<b>빅데이터</b>’ 단일어 말뭉치를 사용하여 얻은 규모화된 언어 모델을 일컫는다. 대규모... ",https://terms.naver.com/entry.naver?docId=3331587&cid=57613&categoryId=57613,언어 모델과 분산 아키텍처
534,최근에는 소프트웨어 개발과 서비스 분야에 치중하면서 <b>빅데이터</b> 사업에서도 두각을 나타내고 있다. [1. IBM의 역사] IBM(International Business Machines Corporation)은 컴퓨터 하드웨어와 소프트웨어를 생산... ,https://terms.naver.com/entry.naver?docId=1691830&cid=42171&categoryId=42185,IBM
535,"사물인터넷(IoT) 등을 통해 수집한 <b>빅데이터</b>를 기반으로, 최적의 생육환경을 자동으로 제어하는 농장을 뜻한다. 스마트팜에서는 최적화된 생육환경이 유지되므로 단위 면적당 생산량이 높아지는 등... ",https://terms.naver.com/entry.naver?docId=5551317&cid=42107&categoryId=42107,스마트팜
536,Google은 애초부터 검색포털로 사업을 시작하였으므로 대규모 <b>데이터</b> 처리가 필연적이었다.또한... 실제로 Google <b>데이터</b>센터의 서버는 대부분 CPU당 4core 미만이고 GPU는 장착되어 있지 않으며 서버 당... ,https://terms.naver.com/entry.naver?docId=3477086&cid=58439&categoryId=58439,구글 파일 시스템
537,현재 경희대학교의 경영대학과 <b>빅데이터</b>응용학과 교수로 재직 중이다. 미국인공지능학회... <b>빅데이터</b>응용학과 설립을 주도하였다. 2009년에 MIT Mobile Experience Lab 풀브라이트 초빙교수... ,https://ko.wikipedia.org/wiki/%EC%9D%B4%EA%B2%BD%EC%A0%84_(1969%EB%85%84),이경전 (1969년)
538,"인공지능(AI), <b>빅데이터</b>, 블록체인 등 첨단 정보기술(IT)을 결합한 부동산 서비스를 말한다. 2000년대... 이 회사는 미국 3000여 개 도시의 공공<b>데이터</b>를 바탕으로 집값을 실시간 산출하는 서비스를 제공한다.... ",https://terms.naver.com/entry.naver?docId=5752871&cid=42107&categoryId=42107,프롭테크
539,"자동차에 정보통신기술(IT)을 적용해 고객의 운전 습관을 파악한 후 <b>빅데이터</b>를 활용해 <b>데이터</b>를 비교, 보험료를 산정하는 상품이다. 보험사는 자동차 운행기록자기진단장치(OBD), 차량진단시스템(OBS)... ",https://terms.naver.com/entry.naver?docId=3432604&cid=43667&categoryId=43667,UBI보험
540,"집단지성은 다수의 컴퓨터 이용자 간의 상호 협동적인 참여와 소통이 만들어 내는 결과물, 집합적 행위의 결과물, 판단과 지식의 축적물 혹은 그 과정을 말한다. 집단지성은 편재성, 지속성, 실시간 상호... ",https://terms.naver.com/entry.naver?docId=1526264&cid=42171&categoryId=42176,집단지성
541,"예를 들어, 교사는 수업 시간에 학생 개개인 단말에서 학습 활동 <b>데이터</b>를 수집하여 학습 이해도를... 적응형 학습에는 클라우드 서비스, <b>빅데이터</b>, 인공지능, 가상 현실 등의 ICT 기술이 활용된다.",https://terms.naver.com/entry.naver?docId=3435632&cid=42346&categoryId=42346,적응형 학습
542,"<b>빅데이터</b> 분석 역량을 더 키워 사회적으로 활용 분야를 확대해가는 것과 함께 서비스 사용자들 또한... 배영 : 아까 설명해주시는 말미에 SNS에서 쓰이고 있는 여러 가지 트윗들, 그 정보들이 <b>빅데이터</b>로... ",http://openlectures.naver.com/contents?contents_id=110020,SNS와 한국 정치의 변화
543,"<b>데이터</b> 수집 센서를 사용하여 자산과 자원을 효율적으로 관리하는데 필요한 정보를 제공하는 도시지역으로 사물인터넷(IOT : Internet of things), 사이버 물리 시스템(CPS : Cyber Physical Systems), <b>빅데이터</b>... ",https://terms.naver.com/entry.naver?docId=6067910&cid=67350&categoryId=67350,스마트시티
544,"pplkpr은 <b>빅 데이터</b> 활용의 한 방법을 제시해 주는 것으로, pplkpr과 같이 피트니스 트랙커의 심박 수 <b>데이터</b>를 관계 관리에 활용하거나, 향후 만나는 사람+위치+지출 비용 <b>데이터</b>를 활용해 ‘누구를 만나면... ",https://terms.naver.com/entry.naver?docId=3481118&cid=58439&categoryId=58439,사람 관리 앱
545,"사물 인터넷(IoT : Internet of Things), 사이버 물리 시스템(CPS : Cyber Physical Systems), <b>빅데이터</b> 솔루션... 도로, 항만, 수도, 전기, 학교 등 도시의 인프라를 효율적으로 관리하고 공공 <b>데이터</b>를 수집... ",https://terms.naver.com/entry.naver?docId=3548877&cid=42346&categoryId=42346,스마트 도시
546,중앙 클라우드 서버가 아니라 이용자의 단말기 주변(edge)이나 단말기 자체에서 <b>데이터</b>를 처리하는 기술. 기존 클라우드 컴퓨팅에 비해 인터넷을 통한 <b>데이터</b> 전송을 줄일 수 있어 보안성이 뛰어나다. <b>데이터</b>... ,https://terms.naver.com/entry.naver?docId=5664262&cid=42107&categoryId=42107,에지 컴퓨팅
547,스마트 플랫폼을 통한 콘텐츠 확산으로 디지털 콘텐츠 가치가 더욱 높아지고 있다. 디지털 콘텐츠는 저작권으로 보호받는 저작물과 저작권과 무관한 지식과 정보로 나눈다. 디지털 플랫폼이 다양해지고... ,https://terms.naver.com/entry.naver?docId=2274870&cid=42171&categoryId=51117,디지털 콘텐츠와 플랫폼
548,‘일래스틱서치(Elasticsearch)’ 검색 엔진은 <b>데이터</b>를 저장할 수 있어 NoSQL 저장소로도 활용할 수 있다. 웹 서버나 <b>데이터</b>베이스(DB) 서버에 수정·삭제를 요청하고 결과를 받을 수 있는 응용 프로그래밍... ,https://terms.naver.com/entry.naver?docId=3586155&cid=59277&categoryId=59283,일래스틱서치 검색 엔진
549,"유형의 <b>데이터</b>가 생성되고 있다. 또한, 인터넷상에서 일어나는 소셜 네트워크 서비스, 사용자 생성 콘텐츠(UCC：User Created Contents), 온라인 쇼핑, 검색 등과 연관된 다양한 행위를 통해 많은 양의 <b>데이터</b>가... ",https://terms.naver.com/entry.naver?docId=3331545&cid=57613&categoryId=57613,ETL과 크롤링 엔진
550,"저렴한 가격으로 대용량을 얻을 수 있는 장점도 있지만, 이보다 더 좋은 점은 장애가 발생해도 저장된 <b>데이터</b>를 복구할 수 있어서 안전한 <b>데이터</b> 백업과 저장을 필요로 하는 응용에서 선호하게 되었다.... ",https://terms.naver.com/entry.naver?docId=2834210&cid=40942&categoryId=32833,RAID
551,[학과개요] 국제관계학과는 나라와 나라들 사이에서 일어나는 모든 현상을 연구하는 학문입니다. 글로벌 상호의존이 강화되어 정부와 정부간의 관계만이 아니라 국제기구 그리고 국경을 뛰어넘는... ,https://terms.naver.com/entry.naver?docId=5682610&cid=44346&categoryId=44346,국제관계학과
552,"<b>빅 데이터</b> 분석에서 일반적으로 사용되는 몇 가지 툴이 사용 가능하다. 대용량 <b>데이터</b> 세트는 다루기 힘들고 수많은 <b>데이터</b> 유형(예: 사진, 비디오, GIF 이미지)을 포함할 수 있기 때문에 연구자들은 자신의... ",https://ko.wikipedia.org/wiki/%EB%94%94%EC%A7%80%ED%84%B8_%EC%82%AC%ED%9A%8C%ED%95%99,디지털 사회학
553,[흥미와 적성] 평소 컴퓨터를 다루는 것에 흥미가 있으며 <b>데이터</b>에 대해 관심이 있으면 좋습니다. 창의적인 문제 해결 및 응용 능력이 필요하며 <b>데이터</b>를 다루는 기술과 분석 능력이 요구됩니다. <b>빅데이터</b>에 관,https://terms.naver.com/entry.naver?docId=917496&cid=44346&categoryId=44346,경영정보과
